order_id,product_category,brand,price,discount_percent,discounted_price,quantity_sold,total_revenue,rating,review_count,customer_region,customer_city,payment_method,order_status,shipping_method,customer_segment,sales_channel,device_type,product_condition,seller_type,return_status,delivery_rating,season,promotion_type,membership,gender,delivery_days
10892,Grocery,Sony,99554.7,25,74666.02,1,74666.02,5.0,8800,West,Chennai,Amazon Pay,Returned,Same Day,Regular,Desktop Web,Tablet,Renewed,Amazon,Returned,Average,Winter,No Promotion,Non-Prime,Other,4
10893,Electronics,Apple,73102.71,56,32165.19,6,192991.14,4.1,49460,Central,Hyderabad,Amazon Pay,Processing,Prime,Premium,Amazon App,Tablet,New,Amazon,Returned,Poor,Winter,Lightning Deal,Non-Prime,Other,9
10894,Books,HP,22904.99,60,9162.0,7,64134.0,4.7,5439,West,Delhi,UPI,Cancelled,Standard,New,Amazon.in,Desktop,Renewed,Marketplace,Returned,Excellent,Spring,No Promotion,Non-Prime,Female,6
10895,Beauty,boAt,10367.69,4,9952.98,4,39811.92,4.0,4307,South,Chennai,Net Banking,Shipped,Same Day,Premium,Amazon App,Tablet,New,Amazon,Returned,Average,Spring,Coupon,Prime,Other,1
10896,Beauty,boAt,41592.48,1,41176.56,8,329412.48,4.2,2364,West,Chennai,Debit Card,Cancelled,Prime,Regular,Amazon.in,Mobile,New,Amazon,Returned,Poor,Spring,No Promotion,Prime,Other,9
10897,Sports,Nike,85684.88,50,42842.44,8,342739.52,4.2,16568,East,Pune,Amazon Pay,Processing,Same Day,Regular,Amazon App,Tablet,New,Marketplace,Not Returned,Excellent,Winter,Festival Sale,Prime,Female,9
10898,Beauty,Samsung,72241.05,55,32508.47,7,227559.29,4.3,38092,West,Vijayawada,Cash on Delivery,Processing,Express,New,Amazon App,Tablet,New,Amazon,Not Returned,Average,Monsoon,Lightning Deal,Non-Prime,Other,5
10899,Grocery,Nike,88411.45,19,71613.27,2,143226.54,3.3,5483,South,Visakhapatnam,Cash on Delivery,Processing,Express,VIP,Desktop Web,Desktop,New,Marketplace,Not Returned,Poor,Winter,Lightning Deal,Prime,Other,8
10900,Fashion,Philips,61653.48,33,41307.83,6,247846.98,3.9,245,South,Vijayawada,Debit Card,Delivered,Standard,Regular,Amazon App,Tablet,New,Amazon,Not Returned,Excellent,Spring,Bank Offer,Prime,Other,7
10901,Books,Amazon Basics,13205.77,33,8847.87,6,53087.22,4.0,8430,North,Mumbai,Cash on Delivery,Shipped,Prime,Regular,Desktop Web,Desktop,Renewed,Marketplace,Not Returned,Excellent,Spring,Coupon,Prime,Other,8
10902,Beauty,Sony,11655.64,53,5478.15,7,38347.05,3.3,8183,Central,Hyderabad,Credit Card,Cancelled,Express,Regular,Desktop Web,Desktop,Renewed,Amazon,Returned,Good,Monsoon,Lightning Deal,Non-Prime,Female,9
10903,Sports,Samsung,4989.63,55,2245.33,6,13471.98,3.4,38692,West,Pune,Amazon Pay,Cancelled,Express,New,Mobile Web,Tablet,Renewed,Amazon,Returned,Good,Summer,Festival Sale,Non-Prime,Male,2
10904,Grocery,Apple,56793.58,54,26125.05,2,52250.1,4.4,30086,North,Hyderabad,Debit Card,Returned,Prime,Premium,Mobile Web,Mobile,Renewed,Marketplace,Not Returned,Poor,Summer,No Promotion,Non-Prime,Male,10
10905,Fashion,Philips,24439.05,19,19795.63,8,158365.04,4.0,49671,Central,Mumbai,Net Banking,Processing,Same Day,Regular,Amazon.in,Desktop,New,Amazon,Not Returned,Poor,Winter,Lightning Deal,Prime,Other,5
10906,Home & Kitchen,Apple,73490.49,49,37480.15,4,149920.6,2.9,32726,West,Vijayawada,Amazon Pay,Processing,Prime,New,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Poor,Summer,Festival Sale,Prime,Other,8
10907,Home & Kitchen,boAt,68686.74,24,52201.92,9,469817.28,4.6,13901,East,Chennai,Debit Card,Processing,Same Day,Regular,Amazon.in,Desktop,New,Amazon,Returned,Excellent,Summer,No Promotion,Prime,Male,3
10908,Fashion,boAt,31946.45,19,25876.62,8,207012.96,4.7,3907,West,Kolkata,UPI,Cancelled,Express,VIP,Amazon App,Mobile,New,Marketplace,Returned,Poor,Winter,Bank Offer,Non-Prime,Other,6
10909,Grocery,Nike,17843.81,24,13561.3,3,40683.9,3.7,33044,South,Kolkata,Net Banking,Returned,Express,New,Mobile Web,Mobile,New,Amazon,Not Returned,Excellent,Spring,Lightning Deal,Prime,Male,6
10910,Sports,Amazon Basics,10418.55,52,5000.9,3,15002.7,3.0,28604,South,Warangal,UPI,Delivered,Express,Regular,Mobile Web,Desktop,Renewed,Amazon,Returned,Poor,Summer,Lightning Deal,Non-Prime,Female,7
10911,Fashion,Samsung,73783.06,13,64191.26,8,513530.08,4.9,37869,East,Delhi,Amazon Pay,Shipped,Standard,New,Amazon App,Mobile,New,Amazon,Not Returned,Excellent,Spring,Festival Sale,Non-Prime,Female,3
10912,Books,Lenovo,45153.01,59,18512.73,2,37025.46,4.7,14537,North,Visakhapatnam,Net Banking,Delivered,Standard,Regular,Amazon App,Tablet,Renewed,Marketplace,Returned,Excellent,Winter,Coupon,Non-Prime,Female,8
10913,Books,Philips,32487.29,46,17543.14,9,157888.26,3.1,12501,Central,Mumbai,Cash on Delivery,Cancelled,Standard,Premium,Mobile Web,Tablet,Renewed,Marketplace,Returned,Good,Spring,Bank Offer,Non-Prime,Female,8
10914,Home & Kitchen,Philips,85692.97,43,48844.99,4,195379.96,2.7,37371,West,Delhi,Debit Card,Processing,Prime,Regular,Mobile Web,Desktop,Renewed,Marketplace,Not Returned,Average,Spring,Coupon,Prime,Female,9
10915,Beauty,Nike,59441.6,42,34476.13,6,206856.78,3.6,49103,South,Visakhapatnam,Amazon Pay,Shipped,Express,New,Amazon.in,Mobile,Renewed,Marketplace,Returned,Excellent,Winter,Lightning Deal,Prime,Female,8
10916,Sports,boAt,51895.63,42,30099.47,3,90298.41,4.2,46154,North,Delhi,Credit Card,Cancelled,Express,VIP,Mobile Web,Tablet,Renewed,Marketplace,Returned,Poor,Spring,Coupon,Non-Prime,Male,3
10917,Home & Kitchen,Nike,74388.24,38,46120.71,3,138362.13,2.9,36821,East,Vijayawada,Net Banking,Cancelled,Prime,VIP,Amazon App,Tablet,New,Amazon,Not Returned,Good,Summer,No Promotion,Prime,Other,6
10918,Beauty,Sony,81594.2,11,72618.84,3,217856.52,3.8,23196,South,Visakhapatnam,Net Banking,Cancelled,Standard,VIP,Amazon.in,Tablet,New,Amazon,Returned,Poor,Summer,Bank Offer,Non-Prime,Male,9
10919,Beauty,Samsung,68669.1,47,36394.62,10,363946.2,3.6,6073,East,Vijayawada,Amazon Pay,Shipped,Prime,Regular,Amazon App,Desktop,Renewed,Amazon,Not Returned,Poor,Summer,Coupon,Prime,Female,1
10920,Toys,Amazon Basics,44111.63,4,42347.16,2,84694.32,4.7,49293,West,Chennai,Amazon Pay,Shipped,Standard,Premium,Desktop Web,Desktop,New,Amazon,Returned,Excellent,Summer,No Promotion,Prime,Other,3
10921,Books,HP,38053.02,1,37672.49,8,301379.92,3.6,10561,Central,Pune,UPI,Returned,Express,Regular,Amazon.in,Tablet,Renewed,Amazon,Not Returned,Excellent,Spring,Festival Sale,Non-Prime,Other,2
10922,Grocery,Puma,77211.16,53,36289.25,9,326603.25,3.8,18101,South,Vijayawada,Cash on Delivery,Returned,Same Day,VIP,Amazon App,Tablet,New,Marketplace,Not Returned,Average,Summer,Coupon,Non-Prime,Female,8
10923,Electronics,Puma,51886.13,15,44103.21,8,352825.68,4.9,45516,South,Kolkata,UPI,Delivered,Standard,New,Mobile Web,Mobile,New,Amazon,Returned,Excellent,Spring,Bank Offer,Non-Prime,Female,6
10924,Grocery,Nike,70496.73,54,32428.5,10,324285.0,3.2,31426,West,Delhi,UPI,Shipped,Express,VIP,Desktop Web,Mobile,New,Marketplace,Returned,Excellent,Monsoon,No Promotion,Non-Prime,Female,10
10925,Electronics,Sony,89060.8,29,63233.17,3,189699.51,3.2,29341,North,Warangal,Cash on Delivery,Shipped,Express,New,Amazon App,Mobile,New,Amazon,Not Returned,Average,Spring,Coupon,Prime,Female,8
10926,Fashion,Samsung,91604.89,46,49466.64,7,346266.48,4.5,7313,Central,Bengaluru,Credit Card,Shipped,Same Day,Premium,Amazon.in,Desktop,New,Marketplace,Returned,Poor,Summer,Festival Sale,Non-Prime,Female,2
10927,Books,Lenovo,27915.02,42,16190.71,10,161907.1,3.2,30773,South,Visakhapatnam,UPI,Returned,Express,New,Amazon App,Tablet,New,Marketplace,Returned,Average,Monsoon,Coupon,Prime,Female,6
10928,Beauty,Puma,18950.42,60,7580.17,2,15160.34,4.6,28003,Central,Mumbai,UPI,Cancelled,Express,Regular,Desktop Web,Desktop,New,Marketplace,Returned,Average,Winter,No Promotion,Non-Prime,Other,7
10929,Sports,Samsung,26275.48,37,16553.55,4,66214.2,2.7,26420,South,Warangal,Net Banking,Processing,Standard,Regular,Amazon.in,Tablet,New,Amazon,Not Returned,Average,Spring,Coupon,Prime,Female,8
10930,Electronics,Amazon Basics,75185.9,44,42104.1,6,252624.6,2.8,5714,Central,Kolkata,Cash on Delivery,Returned,Standard,Regular,Desktop Web,Mobile,New,Amazon,Not Returned,Good,Summer,Bank Offer,Non-Prime,Female,9
10931,Grocery,Apple,37130.79,50,18565.4,5,92827.0,4.8,49551,East,Vijayawada,Debit Card,Shipped,Same Day,New,Amazon App,Mobile,New,Amazon,Not Returned,Poor,Summer,Lightning Deal,Prime,Other,5
10932,Beauty,Sony,17503.25,41,10326.92,9,92942.28,3.9,27139,South,Pune,Credit Card,Returned,Same Day,Regular,Mobile Web,Mobile,New,Amazon,Returned,Good,Summer,No Promotion,Prime,Male,3
10933,Electronics,boAt,10017.87,23,7713.76,10,77137.6,4.3,26098,Central,Chennai,Credit Card,Delivered,Express,Regular,Mobile Web,Mobile,New,Marketplace,Returned,Good,Winter,No Promotion,Prime,Female,2
10934,Electronics,Samsung,32864.86,50,16432.43,4,65729.72,3.1,42294,North,Bengaluru,Cash on Delivery,Shipped,Standard,Regular,Amazon App,Tablet,New,Marketplace,Not Returned,Excellent,Monsoon,No Promotion,Non-Prime,Other,8
10935,Toys,Amazon Basics,13785.42,29,9787.65,5,48938.25,2.9,13582,East,Hyderabad,Amazon Pay,Delivered,Same Day,Premium,Amazon App,Mobile,Renewed,Marketplace,Not Returned,Average,Monsoon,No Promotion,Non-Prime,Other,1
10936,Electronics,Lenovo,15805.09,36,10115.26,4,40461.04,4.6,43583,East,Warangal,Amazon Pay,Shipped,Same Day,New,Amazon App,Tablet,New,Marketplace,Returned,Average,Summer,Coupon,Non-Prime,Male,10
10937,Sports,HP,68450.62,56,30118.27,8,240946.16,3.4,13760,North,Pune,Net Banking,Returned,Prime,New,Amazon.in,Tablet,New,Amazon,Returned,Good,Spring,Bank Offer,Non-Prime,Female,6
10938,Books,boAt,2168.26,58,910.67,8,7285.36,3.6,6255,Central,Hyderabad,Net Banking,Cancelled,Same Day,VIP,Desktop Web,Desktop,New,Marketplace,Returned,Excellent,Summer,Festival Sale,Prime,Female,2
10939,Sports,HP,11930.82,52,5726.79,3,17180.37,2.6,16622,West,Bengaluru,Cash on Delivery,Processing,Express,New,Desktop Web,Mobile,New,Amazon,Returned,Excellent,Summer,Bank Offer,Prime,Female,3
10940,Home & Kitchen,Lenovo,84466.68,38,52369.34,1,52369.34,3.5,35983,North,Mumbai,Net Banking,Delivered,Standard,Premium,Desktop Web,Mobile,New,Marketplace,Not Returned,Excellent,Spring,No Promotion,Prime,Other,8
10941,Beauty,Amazon Basics,84521.43,10,76069.29,6,456415.74,4.4,40309,Central,Mumbai,Credit Card,Returned,Same Day,New,Amazon App,Desktop,New,Marketplace,Returned,Poor,Summer,Coupon,Non-Prime,Female,1
10942,Books,Puma,33057.5,13,28760.02,2,57520.04,4.6,29715,North,Delhi,Credit Card,Cancelled,Prime,Premium,Desktop Web,Tablet,Renewed,Marketplace,Returned,Good,Winter,Coupon,Prime,Female,6
10943,Toys,HP,8976.71,22,7001.83,2,14003.66,4.2,36415,North,Bengaluru,Debit Card,Returned,Standard,Premium,Amazon App,Mobile,Renewed,Amazon,Not Returned,Poor,Summer,No Promotion,Prime,Female,3
10944,Books,boAt,70555.04,52,33866.42,3,101599.26,4.2,21792,South,Bengaluru,Amazon Pay,Delivered,Same Day,New,Amazon.in,Tablet,Renewed,Amazon,Not Returned,Excellent,Winter,Coupon,Non-Prime,Female,6
10945,Books,Nike,36140.14,15,30719.12,8,245752.96,3.8,42576,Central,Hyderabad,Cash on Delivery,Processing,Prime,VIP,Mobile Web,Desktop,New,Marketplace,Returned,Excellent,Summer,No Promotion,Non-Prime,Male,3
10946,Grocery,Philips,4736.37,49,2415.55,3,7246.65,3.8,22724,West,Pune,UPI,Returned,Same Day,Regular,Amazon App,Tablet,New,Marketplace,Not Returned,Excellent,Monsoon,Bank Offer,Prime,Male,8
10947,Books,Samsung,15950.13,20,12760.1,7,89320.7,4.4,3652,South,Visakhapatnam,Amazon Pay,Shipped,Standard,Regular,Amazon App,Mobile,New,Marketplace,Returned,Average,Spring,Lightning Deal,Non-Prime,Male,5
10948,Toys,Puma,13893.04,54,6390.8,10,63908.0,3.1,26297,North,Hyderabad,UPI,Cancelled,Standard,New,Mobile Web,Tablet,Renewed,Amazon,Returned,Good,Monsoon,Coupon,Non-Prime,Female,4
10949,Sports,HP,58992.81,54,27136.69,10,271366.9,3.1,32422,North,Chennai,Debit Card,Returned,Standard,New,Mobile Web,Tablet,New,Amazon,Not Returned,Average,Summer,No Promotion,Non-Prime,Female,9
10950,Books,Apple,89831.13,3,87136.2,9,784225.8,4.9,14028,North,Mumbai,Debit Card,Cancelled,Express,Premium,Amazon.in,Mobile,New,Amazon,Not Returned,Poor,Summer,No Promotion,Non-Prime,Other,5
10951,Fashion,Samsung,79347.59,32,53956.36,8,431650.88,2.6,13803,Central,Mumbai,Net Banking,Shipped,Same Day,New,Desktop Web,Mobile,Renewed,Marketplace,Returned,Average,Winter,Coupon,Prime,Other,4
10952,Beauty,Nike,54741.3,53,25728.41,1,25728.41,2.8,6307,Central,Delhi,Debit Card,Processing,Express,Premium,Amazon App,Tablet,Renewed,Amazon,Not Returned,Good,Summer,Festival Sale,Prime,Other,8
10953,Books,Lenovo,42330.09,60,16932.04,7,118524.28,3.9,31325,South,Chennai,Debit Card,Processing,Standard,VIP,Desktop Web,Tablet,New,Marketplace,Returned,Average,Summer,No Promotion,Prime,Female,8
10954,Beauty,Philips,61942.94,46,33449.19,7,234144.33,4.3,31574,West,Mumbai,UPI,Shipped,Prime,New,Amazon App,Desktop,New,Amazon,Returned,Excellent,Summer,Coupon,Prime,Male,8
10955,Fashion,Amazon Basics,44491.51,13,38707.61,8,309660.88,3.8,19262,South,Hyderabad,Net Banking,Cancelled,Same Day,Regular,Amazon.in,Mobile,New,Marketplace,Returned,Poor,Monsoon,No Promotion,Prime,Male,4
10956,Fashion,Nike,24759.69,18,20302.95,10,203029.5,3.4,1535,East,Chennai,Debit Card,Returned,Express,Regular,Mobile Web,Tablet,New,Marketplace,Not Returned,Poor,Winter,Festival Sale,Non-Prime,Male,1
10957,Beauty,Nike,67982.91,58,28552.82,5,142764.1,4.9,14932,North,Hyderabad,Amazon Pay,Shipped,Same Day,New,Amazon.in,Mobile,Renewed,Amazon,Returned,Excellent,Monsoon,Lightning Deal,Prime,Female,2
10958,Electronics,Lenovo,87348.75,4,83854.8,10,838548.0,4.3,15749,North,Visakhapatnam,Debit Card,Delivered,Prime,Premium,Mobile Web,Desktop,New,Marketplace,Returned,Excellent,Winter,Festival Sale,Prime,Male,4
10959,Home & Kitchen,Sony,37411.46,35,24317.45,9,218857.05,4.6,8727,North,Visakhapatnam,Net Banking,Cancelled,Express,Regular,Desktop Web,Tablet,New,Marketplace,Returned,Excellent,Monsoon,Bank Offer,Non-Prime,Other,10
10960,Grocery,Lenovo,84184.54,30,58929.18,9,530362.62,2.6,17332,South,Mumbai,Cash on Delivery,Processing,Standard,Premium,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Good,Summer,Coupon,Non-Prime,Other,2
10961,Electronics,Sony,43220.99,44,24203.75,8,193630.0,3.1,29534,South,Mumbai,Net Banking,Shipped,Express,New,Amazon.in,Tablet,New,Amazon,Returned,Average,Monsoon,Festival Sale,Non-Prime,Male,10
10962,Electronics,Sony,40252.33,17,33409.43,6,200456.58,3.4,10834,North,Pune,UPI,Processing,Same Day,New,Mobile Web,Mobile,New,Marketplace,Returned,Poor,Monsoon,Lightning Deal,Prime,Other,3
10963,Sports,Puma,3025.77,43,1724.69,6,10348.14,3.0,20325,South,Visakhapatnam,Cash on Delivery,Cancelled,Same Day,Regular,Amazon.in,Desktop,Renewed,Amazon,Returned,Average,Winter,No Promotion,Non-Prime,Male,9
10964,Grocery,Puma,69587.83,30,48711.48,1,48711.48,2.7,9213,Central,Warangal,Amazon Pay,Processing,Same Day,New,Mobile Web,Mobile,Renewed,Amazon,Not Returned,Excellent,Winter,Coupon,Non-Prime,Male,9
10965,Grocery,boAt,80787.75,54,37162.36,6,222974.16,3.1,48205,Central,Warangal,Credit Card,Shipped,Same Day,VIP,Mobile Web,Tablet,New,Marketplace,Returned,Excellent,Monsoon,Festival Sale,Non-Prime,Other,9
10966,Electronics,HP,66421.98,29,47159.61,4,188638.44,3.8,1403,South,Delhi,Net Banking,Cancelled,Standard,VIP,Desktop Web,Desktop,Renewed,Amazon,Returned,Average,Winter,Lightning Deal,Prime,Other,7
10967,Books,HP,15304.82,20,12243.86,4,48975.44,4.2,7506,North,Visakhapatnam,UPI,Delivered,Express,Regular,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Poor,Winter,Festival Sale,Non-Prime,Other,4
10968,Sports,Amazon Basics,10507.69,46,5674.15,2,11348.3,4.4,29659,South,Hyderabad,Amazon Pay,Shipped,Standard,VIP,Mobile Web,Tablet,New,Amazon,Not Returned,Good,Winter,Bank Offer,Non-Prime,Other,1
10969,Sports,HP,57370.3,29,40732.91,4,162931.64,2.6,7591,South,Hyderabad,Cash on Delivery,Returned,Standard,Premium,Mobile Web,Mobile,Renewed,Marketplace,Returned,Average,Spring,Coupon,Prime,Male,3
10970,Fashion,Puma,40270.32,54,18524.35,5,92621.75,3.6,12996,South,Kolkata,Amazon Pay,Shipped,Standard,Regular,Mobile Web,Tablet,New,Amazon,Returned,Excellent,Winter,No Promotion,Non-Prime,Other,8
10971,Toys,boAt,43022.96,40,25813.78,5,129068.9,2.8,37828,East,Chennai,Net Banking,Cancelled,Same Day,Regular,Desktop Web,Desktop,New,Marketplace,Returned,Excellent,Spring,Lightning Deal,Prime,Other,4
10972,Grocery,boAt,96785.46,3,93881.9,5,469409.5,3.6,47830,Central,Vijayawada,Debit Card,Shipped,Same Day,Premium,Desktop Web,Tablet,New,Marketplace,Not Returned,Good,Spring,Festival Sale,Prime,Female,10
10973,Electronics,Sony,72446.48,4,69548.62,4,278194.48,3.6,34370,West,Warangal,Net Banking,Delivered,Same Day,VIP,Amazon App,Tablet,New,Marketplace,Not Returned,Average,Winter,Coupon,Non-Prime,Other,10
10974,Fashion,Lenovo,41295.42,40,24777.25,1,24777.25,3.7,13472,West,Mumbai,Credit Card,Delivered,Express,VIP,Mobile Web,Mobile,Renewed,Marketplace,Returned,Good,Monsoon,Festival Sale,Prime,Other,2
10975,Beauty,Amazon Basics,2105.11,44,1178.86,10,11788.6,4.7,29098,East,Delhi,Net Banking,Returned,Prime,VIP,Amazon App,Desktop,New,Amazon,Not Returned,Good,Winter,Coupon,Non-Prime,Male,8
10976,Home & Kitchen,Sony,3601.75,9,3277.59,8,26220.72,4.5,2196,South,Vijayawada,Cash on Delivery,Processing,Same Day,Regular,Mobile Web,Mobile,New,Amazon,Returned,Poor,Summer,Bank Offer,Non-Prime,Male,7
10977,Toys,Lenovo,68542.41,26,50721.38,3,152164.14,4.1,11091,East,Bengaluru,Cash on Delivery,Cancelled,Express,Regular,Desktop Web,Tablet,New,Marketplace,Returned,Poor,Monsoon,Festival Sale,Non-Prime,Female,10
10978,Toys,HP,83805.33,15,71234.53,2,142469.06,4.7,15040,East,Delhi,Net Banking,Cancelled,Same Day,VIP,Amazon App,Mobile,New,Amazon,Not Returned,Excellent,Spring,Bank Offer,Non-Prime,Other,9
10979,Toys,Sony,70827.72,29,50287.68,9,452589.12,4.2,49262,North,Bengaluru,Cash on Delivery,Processing,Same Day,New,Amazon App,Mobile,Renewed,Marketplace,Returned,Average,Spring,Lightning Deal,Prime,Other,2
10980,Sports,Samsung,40706.6,12,35821.81,7,250752.67,4.5,48784,Central,Visakhapatnam,Debit Card,Delivered,Standard,VIP,Amazon.in,Mobile,Renewed,Marketplace,Not Returned,Poor,Monsoon,Bank Offer,Non-Prime,Other,5
10981,Beauty,HP,3306.35,35,2149.13,9,19342.17,3.9,6023,West,Bengaluru,Amazon Pay,Delivered,Standard,Premium,Mobile Web,Mobile,Renewed,Amazon,Not Returned,Excellent,Monsoon,Coupon,Non-Prime,Other,6
10982,Toys,Lenovo,96745.68,20,77396.54,2,154793.08,3.8,20543,South,Bengaluru,Net Banking,Shipped,Standard,Regular,Desktop Web,Tablet,New,Amazon,Returned,Average,Winter,Lightning Deal,Non-Prime,Other,2
10983,Beauty,Amazon Basics,98635.34,44,55235.79,9,497122.11,4.3,28377,West,Pune,Debit Card,Returned,Express,Premium,Amazon.in,Tablet,Renewed,Marketplace,Not Returned,Excellent,Spring,Festival Sale,Prime,Other,2
10984,Books,Lenovo,55025.58,52,26412.28,10,264122.8,2.5,36635,West,Pune,Amazon Pay,Returned,Prime,Premium,Amazon.in,Desktop,Renewed,Amazon,Returned,Poor,Summer,Festival Sale,Prime,Female,10
10985,Toys,Sony,7251.96,39,4423.7,9,39813.3,4.2,42337,Central,Pune,Amazon Pay,Returned,Prime,Regular,Mobile Web,Mobile,New,Marketplace,Not Returned,Excellent,Winter,Coupon,Non-Prime,Other,4
10986,Home & Kitchen,Sony,54188.06,44,30345.31,9,273107.79,4.8,40409,West,Visakhapatnam,Debit Card,Shipped,Express,New,Amazon.in,Mobile,Renewed,Amazon,Returned,Average,Monsoon,No Promotion,Prime,Other,8
10987,Beauty,Nike,89254.38,14,76758.77,10,767587.7,4.3,5004,West,Vijayawada,UPI,Returned,Same Day,VIP,Mobile Web,Desktop,New,Amazon,Returned,Average,Spring,No Promotion,Prime,Other,5
10988,Beauty,Amazon Basics,68061.55,19,55129.86,10,551298.6,2.6,9963,East,Delhi,Net Banking,Processing,Express,Premium,Amazon.in,Mobile,Renewed,Amazon,Returned,Excellent,Monsoon,Festival Sale,Non-Prime,Female,9
10989,Home & Kitchen,Apple,72053.93,19,58363.68,4,233454.72,3.4,13796,Central,Delhi,Amazon Pay,Shipped,Same Day,Regular,Mobile Web,Desktop,Renewed,Amazon,Not Returned,Average,Monsoon,Coupon,Non-Prime,Other,4
10990,Toys,HP,8678.99,44,4860.23,10,48602.3,4.5,40972,North,Mumbai,Amazon Pay,Processing,Express,Premium,Desktop Web,Tablet,Renewed,Amazon,Returned,Excellent,Monsoon,No Promotion,Non-Prime,Female,3
10991,Home & Kitchen,boAt,10828.86,54,4981.28,3,14943.84,4.9,7077,South,Pune,Cash on Delivery,Shipped,Express,VIP,Mobile Web,Desktop,Renewed,Marketplace,Not Returned,Average,Winter,Bank Offer,Non-Prime,Male,10
10992,Beauty,Amazon Basics,12908.41,58,5421.53,6,32529.18,3.4,29848,West,Visakhapatnam,Amazon Pay,Returned,Express,New,Mobile Web,Mobile,New,Amazon,Not Returned,Excellent,Summer,Festival Sale,Non-Prime,Other,8
10993,Home & Kitchen,boAt,90455.81,4,86837.58,3,260512.74,4.6,12526,South,Mumbai,Debit Card,Processing,Prime,New,Amazon App,Desktop,New,Amazon,Not Returned,Excellent,Summer,Bank Offer,Prime,Female,1
10994,Beauty,Amazon Basics,52678.79,53,24759.03,9,222831.27,4.7,3261,North,Chennai,Amazon Pay,Processing,Standard,New,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Excellent,Spring,Coupon,Non-Prime,Male,9
10995,Beauty,Amazon Basics,79198.19,53,37223.15,3,111669.45,2.8,17046,South,Mumbai,UPI,Processing,Express,Regular,Desktop Web,Mobile,New,Marketplace,Not Returned,Good,Monsoon,Bank Offer,Non-Prime,Female,4
10996,Books,Lenovo,11705.07,59,4799.08,2,9598.16,4.6,13397,North,Vijayawada,Net Banking,Shipped,Prime,Regular,Desktop Web,Tablet,Renewed,Marketplace,Returned,Average,Summer,No Promotion,Non-Prime,Female,9
10997,Electronics,Amazon Basics,92777.74,31,64016.64,8,512133.12,3.3,25269,East,Warangal,Net Banking,Cancelled,Standard,New,Amazon.in,Tablet,Renewed,Amazon,Not Returned,Poor,Monsoon,No Promotion,Non-Prime,Male,8
10998,Beauty,Nike,82148.98,5,78041.53,6,468249.18,4.0,36158,West,Bengaluru,Amazon Pay,Returned,Standard,VIP,Amazon App,Desktop,Renewed,Amazon,Returned,Excellent,Spring,Lightning Deal,Non-Prime,Other,3
10999,Toys,Apple,22630.46,29,16067.63,8,128541.04,3.8,25757,North,Pune,Credit Card,Processing,Express,VIP,Desktop Web,Tablet,Renewed,Marketplace,Returned,Good,Monsoon,Festival Sale,Prime,Other,3
